asset_id,source,owner_license_status,allowed_in_production,notes,owner,license_identifier,distribution_proof_file,distribution_proof_sha256,source_sha256,scope,release_status,reviewed_at,verification_task
ui_bar_dark_track__456x55,analysis/figma/raw/images/cbcb8ee6d391afd1b0eea80da49ec64dad6b17f8,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,b0144c0c20f6bb8f3ba1296945ac1fe61f5d90f723a7f5c4d35af3f0d1454478,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_raccoon_engineer_cannon_small__313x283,analysis/figma/raw/images/cbeb22c66d2cd87e9fbf5ba621e1bd01f1001ee3,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,ead0ce93cc0943a963432651b7563521cca455abbfa0c1fe25cae67820236a14,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_owl_mage_robe_orb__533x651,analysis/figma/raw/images/cd3cbe77729a836949def618d21d5d38454f11b3,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,ca798a6b9b072b2b0965ec129b2badb11270428fd63221c5dd73a1d17b44abbb,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
enemy_iron_beetle__1835x1638,analysis/figma/raw/images/cdfb9c342d6d2e1ad70593ecdbdf2217bffb2b80,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,a700c124e81fbedc1330d5894e493eae5869a138d59f9f58111e48b874f1cc51,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
enemy_poison_mushroom__399x394,analysis/figma/raw/images/ce742e29a93cdbd2335fff8884bb95a41d26ec75,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,ac0ff3f9a1dc8a8027c5773949dcae493d79ca82fa904fa7a9eadb6266cd908a,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
branding_hero_collage__384x256,analysis/figma/raw/images/ce9aa0e6e027f719ff5673bb8e5545a9e1d0415a,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,d209be58a60c0fe4a96a46f3cd93d9452cb44c34eb06c95ca9092296ac9c0535,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_button_gold__2378x1300,analysis/figma/raw/images/cf6c639c3e529ac1e9d99a5365b691ec8aeb271b,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,61d5be2b18a8882ca75e666feb312c53680eb6dca700942708314cabffb04e83,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_turtle_warrior_ring__267x219,analysis/figma/raw/images/cfd017e05e8869ee397c42f6c2756469fa8160e2,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,08d5bfa69741a50469e3b3da9c85bbae9630625f8e06e6290793d93d89e63fa3,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_turtle_warrior_chest_shell__304x261,analysis/figma/raw/images/cfd0b21fb7907c5c236289f07384b4408ec62576,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,292b644e608aafb49d41e29c3d1d10376df410b83a7e347bf68e8ece22f6befa,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_banner_name_purple__959x176,analysis/figma/raw/images/d10ae70ea2eadf857579c47b9a7d19320377df71,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,4924b8e68e5de2bf206105f343cd176490fec6219aa8f67f14dbfacd9d70e423,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
hero_elf_archer__450x465,analysis/figma/raw/images/d14baf955dea9d9e57dd3f2ab436e02ef051b210,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,a9183122d689c5ea7d2331c94a103cf5ef1e13c32758bbb8660863b8bbf5c447,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_inferno_dragon_sword__557x803,analysis/figma/raw/images/d18f0813e1506969d5d4fe925b78267b3f855a1c,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,eb9bad111646f83f89189a98531c92a13e8413fdfa0070a0167460ee122635d2,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
enemy_ironhide_boar__466x421,analysis/figma/raw/images/d1b7891fe95835e875d3725cbd939b0c3a23c9d1,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,8328e2606a04993cb1ec29c95b6c8ccd4fd8b524683fde9b6f9235e6fd756d2c,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_panel_gold_black_wide__3815x1593,analysis/figma/raw/images/d1c66e4f6f13868503b1c7fd7d0fe2e02ce7756b,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,5f0ddb510bb29055a5a506e282270d3f8ac7426d98ac7b6cd359a6cbf88493fd,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
boss_shadow_dragon__494x415,analysis/figma/raw/images/d2bea10309b84732c2ce9aafd9111211d7ee3039,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,1106f1ac1991282b1f9b17d3b09be0391aa5fd2075bbbf1f1fcd28c1ecc79f78,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
portrait_ice_fairy__330x295,analysis/figma/raw/images/d2ef5f15388f7d280372253ad5cf1181b298bec4,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,280e5ab40385348b5e5170bc6d75c600735dac91a33112d07abc7c75dfc5b7d4,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_dungeon_lizard_strip__272x91,analysis/figma/raw/images/d6306a81adbcdd41bf2f68eb940ea4462bf329d5,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,c328225251954411cd6b8139ccbe609fcb2de74651d6dd516a55ec6087d1945e,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
reward_gold_chest__1254x1254_variant2,analysis/figma/raw/images/d734bdbd0bdc894f78da40d7d9ccabe4052477c9,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,88bff839ec65a4e657f10bcd19c9ff26c329edac788669c5b2f4e95245a203ad,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_panda_monk_orbs__335x276,analysis/figma/raw/images/d7d3ae289966dbb8dd830edc7dc33a9cb463aef7,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,f979251136b00f1cf5a98526e09f458b3de4cbf6c97b83b47613403422511f48,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_icon_crystal_snowflake__1318x1341,analysis/figma/raw/images/d93c344388dd40c56bc46e5846a16ef36d8b9028,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,897a7ce25731c7e2aabf27807d9dc0dada59078ae11a31fd82bdd3ebe313eb6e,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
decoration_raccoon_castle__314x314_variant2,analysis/figma/raw/images/da52b92b4e92865dafe7970d68c49cedf2c8dc46,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,fbb2dc1ab1d19d5130bb66778bcfa4d7efd8b25c6e91956836104fce03a5c6df,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
portrait_fox_sorcerer__642x592,analysis/figma/raw/images/da5cf38a904fd000dde487a9bca7da41e9c9e7d2,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,d608c9d77717224204b70af21c17a289e31ce75f95f9c06630f4e366fb42513d,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_icon_dragon_red__385x391,analysis/figma/raw/images/db0d3824599b4a1ebcbf793cd20b391235f43a83,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,f310c0bb84b50d9ef0f8959421fd08b566dc29057d0102269e1518586342889b,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
hero_owl_mage__1813x1760,analysis/figma/raw/images/db498372af9d5b4323316175984ae19604bd2d28,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,36a86bab0a33a6123120197a3737429812d8581fc4f153fa05636a1642197f50,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_dungeon_gargoyle_strip__272x91,analysis/figma/raw/images/dbd30cfc59162b4ed2edaa345f666a4172e59aec,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,891749b17aa2a872616bb589302e0827887e712a0cf9885801ed8eec68bd624f,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_icon_gold_pile__1134x1163,analysis/figma/raw/images/dd6154c91ef336f7d22730ba2c8d43d966f6d772,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,f373ee26848c020b27dfec819733065e3f89a2f648d93600d9f31843054d785d,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_lion_knight_sword__486x750,analysis/figma/raw/images/de43cd8317bf721a4af4086201add657a5f6f9a7,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,18a04ecdd84829f898a72d264ab040146b142977c7aea546aae01bc541890c7b,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_frame_heart_wings__1728x1616,analysis/figma/raw/images/e0304b45fa52b9fc2fbbded5924c9465b727bd67,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,9a76acac1af48f889b2a628ce5c42abd2be75c1c130e41c682b4b2c2889334b0,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_turtle_warrior_chest_plate__343x278,analysis/figma/raw/images/e0a31f4a2bdccde332a11957baada3405943f6b7,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,a7b044cfb3029040e5c355e0c7594aa642d2f8d28b9822287c4e5ce690560557,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_raccoon_engineer_cannon_small__333x269,analysis/figma/raw/images/e0f463810878fe169493ddf02ec4df5c4928e501,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,2d417070aa5a0500060cfbc9bf9f52f54f837501491d5b19541976d37eb77e3b,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_wolf_mask__479x633,analysis/figma/raw/images/e0ff11fea283b5be86103c5bca2e580ca43e0345,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,ddb67360680d9e622da735cd1b60c3975e1a963911f32b78e9f1e20ad7186df3,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_frame_magic_gold__1289x1762,analysis/figma/raw/images/e1310f45216dcfc68e7aa2c7a50f78993b3534da,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,d4ac12cc66fd394d20cf6dcb518b86cf39361fdd4b97b276dcec36e54bf75482,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_rabbit_mask__490x644,analysis/figma/raw/images/e1ba2111414e527aa13403387739146a0ed72760,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,708e9313d655bf0c14647ac958bc779b7d42b1be14a585aa6849e5006a42e341,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_blue_feather__473x665,analysis/figma/raw/images/e220a2021af266373f84d2debda5a126e2de789c,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,373d45ba94b8ec41c1cd73bba7d96e4fd52ee421aa8c9ca622d5ad90971e750b,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_turtle_warrior_mace__292x325,analysis/figma/raw/images/e32cf14de40e6845abea4c30539cdd036fb57566,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,2446536bd46c6a353c6b0bad44a6a03bb2b63be647d1cafceca8c956caf37740,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_bunny_assassin_chest__567x656,analysis/figma/raw/images/e36b43bafc8a1e7bd67010d450107f258c5c8959,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,4c42b1ec55c1bed86ef710ea7dba12a26753949dea260c30480bb0aadded0d34,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_owl_mage_robe_orb__267x326,analysis/figma/raw/images/e3c42ea62fa5a498dff6ff428ee756fcf8f33ed9,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,c852914d6f20570b7a3f7da45d6250b90d349c30b7d7cf98180461fdab20e568,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_frost_dragon_head__236x315,analysis/figma/raw/images/e3ebc1ab7c4a9ff9d473d96c13b7c7b5255ed05d,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,1915921bfd258a15bb7d5a3f3826ecf29dc685fad554e5807ed27f13f2e2067f,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
reference_screen_daily__213x462,analysis/figma/raw/images/e473674f5859b12f1818af7afa02684269005ee3,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review. Also excluded from interactive production import by content scope.",UNKNOWN,UNKNOWN,,,8868a457231dd85738e2b94da0e7a7de2576eaf12d02d7f4254ab5d08abee1d7,UNUSED_OR_REFERENCE_ONLY,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
hero_fox_sorcerer__1828x1679,analysis/figma/raw/images/e5183844bfdb30bb2d3a1c81ae1474e29643daba,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,865ed674fc801e56a8a5aefd4ca5a8206c45bcc68bd98edf35e8d46d831b8f06,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_turtle_warrior_chest_plate__686x555,analysis/figma/raw/images/e6dae6bc9d0e728fa4f6c122d163581182d6440e,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,57dfb7cf4d036ef662ab304fe74845bd16469d380565dcad9316652c09117662,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_fire_dragon_head__406x576,analysis/figma/raw/images/e89da6990c77495006b21f0ccfb9772084adcbb6,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,3da2745ec746d5777f47ea89562c27a1d8666377c8148aa2b54be9b7e325d184,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
reference_screen_daily__852x1846,analysis/figma/raw/images/e9c612edfc3a21532efd27a241496c8119d8e7f5,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review. Also excluded from interactive production import by content scope.",UNKNOWN,UNKNOWN,,,b9443ab0f186058676f20871871c581cfb7725544bb60ab03823609ca0ccc2cf,UNUSED_OR_REFERENCE_ONLY,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_raccoon_engineer_cannon_large__666x538,analysis/figma/raw/images/ea87345e76b21aa6327ddb1202842962c4ecc595,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,e722a1c4159721b339b310d2e2b03b1aea575f6818735f6ff6596cd4f5c32989,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_bunny_assassin_axes__715x516,analysis/figma/raw/images/eb8c311ae23995ada50296a0eedfdad03cbb395a,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,4d2217119003dfcd282ea5e0638373e1aa888e6b32e718060abb28d9251fa50f,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
reference_gradient_wallpaper__736x1513,analysis/figma/raw/images/ecb1a4835638a80d8eb318b4438f6c822a60df4a,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review. Also excluded from interactive production import by content scope.",UNKNOWN,UNKNOWN,,,f4873a9415e8e17940df8eaba531ed719a32e53b033667c2739c5128fc06e8c8,UNUSED_OR_REFERENCE_ONLY,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_panel_stats_black__483x213,analysis/figma/raw/images/ecba3638bda2025a1f9cd22c2ff1fd7f5378bc0f,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,3d430d41d7ada555fbf62b08027bc417bc826144f89d111138145dda84a7b8c1,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_ice_fairy_staff_spear__218x450,analysis/figma/raw/images/ed069adba8caa6fa4cd55a4eb4bda39477b059fd,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,928c722bcee61516a09138fb57a923c156b0795ac40b8f88e620e4ba1b2dbef4,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_dungeon_shadow_bright_strip__272x91,analysis/figma/raw/images/ede636ef3ba86eb880c9f796bf569b823b11ff9b,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,14fd6d83e90835c1ffdd4e22f816bfb7e8721cc66836f449e43292a66b917bdf,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_gold_dragon_head__228x317,analysis/figma/raw/images/efb2435c48519149dc204b0be1afee580cceacdc,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,fd4e4b4f761787163f0d30b9b4c343f35ed3aa3b31d9c3cf8707a7b73935da24,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_elf_archer_quiver__260x344,analysis/figma/raw/images/f017c2d2adaafdce29cc30616066e4e638b23500,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,6fffd9b2fc7f383b12de24bc41eb7fca23344406705c92e5ec7fbaa59a11bddc,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
portrait_panda_monk__324x295,analysis/figma/raw/images/f08aeb6d28395291a90839febda591a846c83fa7,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,6e61b6a33ed750c6dd34be614052564e7712f5053bb17fa8f1053c172e5f1d0a,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
enemy_stone_gargoyle__448x390,analysis/figma/raw/images/f10a8d4677a5ac173b0c0086c5adfdede660d594,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,bb5ac0bcc29119e518fa36af50b6abad1ffdaaf7b5d36d5f89078fb4ca223bfd,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_panel_stats_black__966x425,analysis/figma/raw/images/f114a4c886b5b51ac42b3ffe94ebe8bb12661366,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,ca6d322b1a3fe254be49230e897597e09656d936c459f91391436c5a8beae2bf,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
hero_turtle_warrior__1815x1620,analysis/figma/raw/images/f123b258ee3365da347c09a0e172003fe3c78520,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,1c237ea3661612276711c5bb4548ebc78e58f176f0ce15edf1e3b2275338b1ca,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
